id,entity1_id,entity2_id,start_date,end_date,is_current,category_id,url,is_board,is_executive,amount,label_for_entity1,label_for_entity2,entity1_name,entity2_name,category
1366535,51181,29110,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366535,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Democratic State Central Committee of LA,Donation/Grant
1366553,51181,30052,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366553,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Democratic State Committee Delaware,Donation/Grant
257387,51181,13438,1994-00-00,2013-05-31,,5,https://littlesis.org/relationships/257387,,,6100,"4 contributions · 6,100 USD","4 contributions · 6,100 USD",Anne M Finucane,Ed Markey,Donation/Grant
257382,51181,46361,2008-00-00,2008-05-05,,5,https://littlesis.org/relationships/257382,,,1000,"2 contributions · 1,000 USD","2 contributions · 1,000 USD",Anne M Finucane,Ethan Strimling,Donation/Grant
282336,51181,68383,,,false,1,https://littlesis.org/relationships/282336,true,,,Board Member,Board Member,Anne M Finucane,Fleet Credit Card Services,Position
282342,51181,68386,,,false,1,https://littlesis.org/relationships/282342,true,,,chair,chair,Anne M Finucane,FleetBoston Financial Charitable Foundation,Position
282339,51181,126365,1995-00-00,,true,1,https://littlesis.org/relationships/282339,false,true,,Position,Position,Anne M Finucane,FleetBoston Financial Corporation,Position
1366531,51181,30571,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366531,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Georgia Federal Elections Committee,Donation/Grant
257378,51181,13703,2006-00-00,2006-00-00,,5,https://littlesis.org/relationships/257378,,,2000,"1 contribution · 2,000 USD","1 contribution · 2,000 USD",Anne M Finucane,Harold Ford Jr,Donation/Grant
443863,51181,33347,,,true,1,https://littlesis.org/relationships/443863,true,,,Dean's Council member,Dean's Council member,Anne M Finucane,Harvard Kennedy School,Position
257381,51181,13191,2007-00-00,2016-08-23,,5,https://littlesis.org/relationships/257381,,,8600,"4 contributions · 8,600 USD","4 contributions · 8,600 USD",Anne M Finucane,Hillary Clinton,Donation/Grant
1366549,51181,243422,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366549,,,50000,"1 contribution · 50,000 USD","1 contribution · 50,000 USD",Anne M Finucane,Hillary Victory Fund,Donation/Grant
1366529,51181,40690,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366529,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Idaho State Democratic Party,Donation/Grant
1366540,51181,29623,2016-08-23,2016-08-23,,5,https://littlesis.org/relationships/1366540,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Indiana Democratic Congressional Victory Committee,Donation/Grant
282343,51181,68387,,,true,1,https://littlesis.org/relationships/282343,true,,,Board Member,Board Member,Anne M Finucane,International Center of Journalists,Position
1366532,51181,28987,2016-09-27,2016-09-27,,5,https://littlesis.org/relationships/1366532,,,365,1 contribution · 365 USD,1 contribution · 365 USD,Anne M Finucane,Iowa Democratic Party,Donation/Grant
257377,51181,13537,1996-00-00,2013-11-21,,5,https://littlesis.org/relationships/257377,,,10500,"9 contributions · 10,500 USD","9 contributions · 10,500 USD",Anne M Finucane,Jack Reed,Donation/Grant
387347,51181,35683,,,,8,https://littlesis.org/relationships/387347,,,,friend,friend,Anne M Finucane,Jack Welch,Social
